DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,VSH_LINEAR,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,FTEMP,SW,VSH_Z4,PHIE_Z4,PHIT_Z4,SW_Z4,SW.1
1342.9268,79.2258,0.247039,2.3831001,5.0217,B,TAF,0.6084083622992353,2.2791590178155907,0.0870704834134435,0.0709906300591329,0.1280289140246862,0.0709906300591329,0.1280289140246862,2.5624029953955243,59.7477,1.0,0.6184,0.0851,0.1717,1.0,0.8760230229797856
1343.0792,77.8297,0.233039,2.4718,4.9982,B,TAF,0.5899288669809898,2.503161508442462,0.0647787528009735,0.0394386022936106,0.0947444335730783,0.0394386022936106,0.0947444335730783,2.6631112807910973,59.752,1.0,0.6017,0.0502,0.1345,1.0,1.0
1343.2316,74.6063,0.198135,2.5725999,4.7852,B,TAF,0.5472622920874776,2.7207967502094803,0.0145629525753061,0.0053433215538504,0.0566491614370513,0.0053433215538504,0.0566491614370513,2.741348573490112,59.7562,1.0,0.5555,0.0093,0.087,1.0,1.0
1343.384,70.3169,0.188768,2.6333,4.0242,B,TAF,0.4904855947032772,2.809754303498549,0.0335575239406542,0.0061629191802561,0.0521459436836884,0.0061629191802561,0.0521459436836884,2.831912516628373,59.7604,1.0,0.493,0.0001,0.069,1.0,1.0
1343.5364,68.3846,0.18392,2.6505999,3.6077,B,TAF,0.4649086812991903,2.824889094607351,0.0396230714352857,0.0064865980981947,0.0500717869699937,0.0064865980981947,0.0500717869699937,2.8472826179133897,59.7647,1.0,0.4643,0.0001,0.065,1.0,1.0
1343.6888,70.0798,0.19174,2.5742,3.1459,B,TAF,0.4873472175526748,2.69226924002458,0.0412920295789848,0.0169909048556504,0.0626797065012136,0.0169909048556504,0.0626797065012136,2.750278917482744,59.7689,1.0,0.5042,0.0165,0.0871,1.0,1.0
1343.8412,75.3174,0.20553,2.5055,2.9488,B,TAF,0.5566747762367537,2.575190259938016,0.0241218585000865,0.0231522136936762,0.0753404739658718,0.0231522136936762,0.0753404739658718,2.661985795663273,59.7731,1.0,0.5652,0.0344,0.1136,1.0,1.0
1343.9936,79.1219,0.238818,2.4632002,2.9304,B,TAF,0.607033088634336,2.48359112336997,0.0670703263192997,0.0407425110967335,0.0976518631562025,0.0407425110967335,0.0976518631562025,2.655201119045355,59.7774,1.0,0.6027,0.01,0.0944,1.0,1.0
1344.146,82.1256,0.25586,2.4392,3.0364,B,TAF,0.6467916016974505,2.419423150604848,0.0834717961055896,0.0468776771182258,0.1075143897773618,0.0468776771182258,0.1075143897773618,2.636636951071668,59.7816,1.0,0.6398,0.0112,0.1008,1.0,1.0
1344.2984,84.114,0.261313,2.349,3.4726,B,TAF,0.6731110834615069,2.1410265387107223,0.0786937686993846,0.0728204489827812,0.1359246130572975,0.0728204489827812,0.1359246130572975,2.468064622773491,59.7858,1.0,0.6647,0.013,0.1061,1.0,1.0
1344.4508,84.1307,0.281791,2.3113,3.8472,B,TAF,0.6733321332228527,2.025409723128289,0.141197705874964,0.0963487032923965,0.1594735907820389,0.0963487032923965,0.1594735907820389,2.4543662010523124,59.7901,1.0,0.6652,0.0139,0.107,1.0,0.8276894693123316
1344.6032,83.9308,0.296685,2.2798000000000003,4.3465,B,TAF,0.6706861543430322,1.9331677979999364,0.1881027682160197,0.1153228991065358,0.1781997260761951,0.0987941536970903,0.1616709806667495,2.436065782952084,59.7943,1.0,0.6616,0.0108,0.1034,1.0,0.7639656570924601
1344.7556,82.7659,0.293667,2.2592002000000004,5.1806,B,TAF,0.6552669407507221,1.8965288579647608,0.1865895045787722,0.1249684363190962,0.1863997120144763,0.1034199177747833,0.1648511934701635,2.406337070046262,59.7985,1.0,0.6442,0.0019,0.0921,1.0,0.6814705052373281
1344.908,80.7232,0.29249,2.2665,5.4645,B,TAF,0.6282287163494759,1.956416960992352,0.195308116766595,0.1283679308202255,0.1872643729779888,0.1115313850951572,0.1704278272529205,2.4608194881405887,59.8028,1.0,0.6159,0.0001,0.0862,1.0,0.6432545594181115
1345.0604,77.7819,0.286654,2.2967998,5.4907,B,TAF,0.5892961616760601,2.076981328868993,0.1957623375069695,0.1241950376079026,0.1794415527650332,0.1232111514971819,0.1784576666543125,2.5438281981714854,59.807,1.0,0.5817,0.0001,0.0814,1.0,0.6177449820797245
1345.2128,73.1727,0.263801,2.3525,5.4221,B,TAF,0.5282864275446535,2.2433067740822112,0.1672641089139749,0.1089131952439958,0.1584400478263071,0.1089131952439958,0.1584400478263071,2.616549256558776,59.8112,1.0,0.528,0.004,0.0779,1.0,0.699539262436616
1345.3652,64.9365,0.183015,2.4367002,4.9249,B,TAF,0.4192678620120028,2.427098219419923,0.0624577940898265,0.0695996134216503,0.1089059754852755,0.0695996134216503,0.1089059754852755,2.6214225474806776,59.8155,1.0,0.4302,0.0113,0.0715,1.0,1.0
1345.5176,58.3877,0.152157,2.5412,4.5776,B,TAF,0.3325845879341245,2.586646529809231,0.0535684276639502,0.0425753781072733,0.0737551832260974,0.0425753781072733,0.0737551832260974,2.694757521835866,59.8197,1.0,0.3621,0.0434,0.0941,1.0,1.0
1345.67,58.3206,0.142542,2.5867,3.7018,B,TAF,0.3316964179349452,2.654547758935539,0.0395752086814262,0.0252193104495609,0.056315849630962,0.0252193104495609,0.056315849630962,2.719432806553636,59.8239,1.0,0.358,0.0247,0.0748,1.0,1.0
1345.8224,65.2931,0.146842,2.6018000000000003,3.0617,B,TAF,0.423988002424929,2.71353617743911,-0.0026975147310584,-0.0014014176253799,0.0383474576019571,0.0,0.039748875227337,2.7093773204787883,59.8282,1.0,0.4357,0.005,0.066,1.0,1.0
1345.9748,76.5038,0.162288,2.5761001,2.7796,B,TAF,0.5723785748511554,2.744887235727508,-0.015,-0.0059676248469144,0.0476928665453813,0.0,0.0536604913922957,2.7208717943248866,59.8324,1.0,0.5628,0.0001,0.0788,1.0,1.0
1346.1272,86.5274,0.225798,2.3352,2.5426,B,TAF,0.705056083104121,2.060773460906716,-0.015,0.0315497163223253,0.0976487241133367,0.0315497163223253,0.0976487241133367,2.187834351772885,59.8366,1.0,0.6866,0.0001,0.0961,1.0,1.0
1346.2796,90.2121,0.311101,2.1793999,2.4793,B,TAF,0.7538286612855832,1.3507652092515807,0.1919840416713715,0.1378172965822346,0.208488733577758,0.073851401614325,0.1445228386098484,1.7969092747879862,59.8409,1.0,0.7363,0.0055,0.1086,1.0,1.0
1346.432,91.862,0.348653,2.1456001,2.4764,B,TAF,0.7756675835157766,1.0930855389933898,0.3439955178074109,0.1652402560854027,0.2379590920400068,0.067299724945267,0.140018560899871,1.3533819674418317,59.8451,1.0,0.7585,0.0112,0.1174,1.0,1.0
1346.5844,91.4993,0.366607,2.173,2.5475,B,TAF,0.7708667003756523,1.2410967089719065,0.4224774619281717,0.1639280598418024,0.2361968130020198,0.0687399898873043,0.1410087430475216,1.8472215521258168,59.8493,1.0,0.755,0.0136,0.1193,1.0,1.0
1346.7368,89.941,0.363356,2.269,2.6283,B,TAF,0.7502402427046961,1.7253035878954894,0.4034753882876676,0.1294782616770643,0.1998132844306295,0.0749279271885911,0.1452629499421563,2.5060641468339098,59.8536,1.0,0.7371,0.0167,0.1198,1.0,1.0
1346.8892,88.4483,0.351078,2.3135,2.814,B,TAF,0.7304821002639361,1.9435401317178809,0.3539997343443818,0.1120448237658969,0.1805275206656409,0.0808553699208191,0.1493380668205631,2.6148852942040035,59.8578,1.0,0.719,0.0171,0.1177,1.0,1.0
1347.0416,86.6608,0.352091,2.303,3.0495,B,TAF,0.7068218338923553,1.948598405360013,0.3571321818666137,0.1216493851781764,0.1879139321055846,0.0879534498322934,0.1542179967597016,2.6213508855428844,59.862,1.0,0.6962,0.0143,0.1118,1.0,0.969354925294225
1347.194,86.683,0.315196,2.2642,3.395,B,TAF,0.7071156844733061,1.8156198363989693,0.2311680989560265,0.1208826715325783,0.1871747669519507,0.0878652946580081,0.1541573900773805,2.38883705973112,59.8663,1.0,0.6919,0.0018,0.0986,1.0,0.9135527316912564
1347.3464,86.1547,0.278994,2.2765,3.7548,B,TAF,0.7001228348374425,1.8714297714000687,0.1132163824094141,0.0998723073109229,0.1655088230769331,0.0899631495487672,0.1555996653147774,2.3065777116251804,59.8705,1.0,0.6829,0.0001,0.0956,1.0,0.8566847756950026
1347.4988,84.2039,0.269143,2.3805,4.3246,B,TAF,0.6743010459492301,2.2366127626889267,0.1017431388883245,0.0661048386672407,0.129320561724981,0.0661048386672407,0.129320561724981,2.551512378385643,59.8747,1.0,0.661,0.0001,0.0925,1.0,0.9382470447258676
1347.6512,82.4359,0.270214,2.4123,4.7486,B,TAF,0.6508988915744304,2.3420083635081386,0.1214530315878077,0.0615785741036031,0.1226003451887059,0.0615785741036031,0.1226003451887059,2.629425701612854,59.879,1.0,0.6385,0.0001,0.0894,1.0,0.9361405606602814
1347.8036,81.5178,0.251585,2.4707998,5.5678,B,TAF,0.6387464493054801,2.50757673512139,0.0775736119110956,0.0363744088048658,0.0962568884272545,0.0363744088048658,0.0962568884272545,2.6763693887496,59.8832,1.0,0.6217,0.0001,0.087,1.0,1.0
1347.956,78.2627,0.237389,2.5346001,6.2362,B,TAF,0.5956602769607907,2.659230246694797,0.0714940962179964,0.0230869939352275,0.0789301449003016,0.0230869939352275,0.0789301449003016,2.75970595668543,59.8874,1.0,0.5798,0.0001,0.0812,1.0,1.0
1348.1084,74.3983,0.220028,2.5294001,6.8757,B,TAF,0.5445090974551482,2.6243176418154293,0.0646551132550847,0.027263819672769,0.0783115475591891,0.027263819672769,0.0783115475591891,2.727732640653749,59.8917,1.0,0.534,0.0001,0.0748,1.0,1.0
1348.2608,69.8449,0.197875,2.5388999,6.8859,B,TAF,0.4842379607299142,2.6223661169903325,0.0550480872627043,0.0277915840564335,0.073188892874863,0.0277915840564335,0.073188892874863,2.7147654084410933,59.8959,1.0,0.5025,0.0331,0.1035,1.0,1.0
1348.4132,66.6308,0.15886,2.5826001,6.4579,B,TAF,0.4416944854040974,2.6875045499881454,0.0076426436727108,0.0057121896222326,0.0471210476288667,0.0057121896222326,0.0471210476288667,2.7049483835313244,59.9002,1.0,0.4541,0.0129,0.0765,1.0,1.0
1348.5656,65.5734,0.141705,2.5927998,5.7016,B,TAF,0.4276981969222462,2.699518347193812,-0.013960062470222,-0.0042846313006928,0.0358120746607677,0.0,0.0400967059614605,2.686889174753538,59.9044,1.0,0.4363,0.0068,0.0678,1.0,1.0
1348.718,66.2089,0.137393,2.5803000000000003,4.8016,B,TAF,0.4361100007147717,2.681073436601402,-0.015,-0.0028964391124895,0.0379888734545202,0.0,0.0408853125670098,2.67248267556184,59.9086,1.0,0.4434,0.005,0.0671,1.0,1.0
1348.8704,68.7216,0.157512,2.5487002000000003,4.2359,B,TAF,0.4693693860640699,2.636005476140729,-0.0127532881531813,0.0032323991624516,0.0472357791059581,0.0032323991624516,0.0472357791059581,2.646032477716976,59.9128,1.0,0.4781,0.0161,0.0831,1.0,1.0
1349.0228,72.3285,0.189277,2.5271001,3.7897,B,TAF,0.5171121635609397,2.609664613978592,0.0171628732974246,0.0182796602308479,0.066758925564686,0.0182796602308479,0.066758925564686,2.6729956609465675,59.9171,1.0,0.5268,0.0288,0.1026,1.0,1.0
1349.1752,74.9159,0.203853,2.4887,3.5278,B,TAF,0.5513603164055985,2.536260759837258,0.0242441532833148,0.0287104399067613,0.0804004695697861,0.0287104399067613,0.0804004695697861,2.6412944598937167,59.9213,1.0,0.5619,0.0385,0.1172,1.0,1.0
1349.3276,78.6106,0.204286,2.4600999000000003,3.3949,B,TAF,0.6002652597136149,2.47526650546501,-0.0145267356437545,0.0133169006925567,0.0695917687907081,0.0133169006925567,0.0695917687907081,2.526107785383616,59.9255,1.0,0.5991,0.0429,0.1267,1.0,1.0
1349.48,82.8524,0.214126,2.4628999,3.2772,B,TAF,0.6564118990954168,2.487544664573766,-0.015,0.0102524542263681,0.0717910697665634,0.0102524542263681,0.0717910697665634,2.533297297798568,59.9298,1.0,0.6484,0.0358,0.1266,1.0,1.0
1349.6324,85.2456,0.24074,2.4995999,3.2058,B,TAF,0.6880895211823912,2.609019665475888,-0.0002928161124406,0.0079433470104287,0.0724517396212779,0.0079433470104287,0.0724517396212779,2.6510669798466613,59.934,1.0,0.6895,0.0213,0.1178,1.0,1.0
1349.7848,85.3245,0.243243,2.4530999,3.1408,B,TAF,0.6891338820309046,2.459971816871687,0.0065820659470736,0.0222555491035204,0.0868618505439177,0.0222555491035204,0.0868618505439177,2.572554230564506,59.9382,1.0,0.6872,0.0421,0.1383,1.0,1.0
1349.9372,85.299,0.245732,2.4362,3.0759,B,TAF,0.6887963509581913,2.405656046956743,0.0149525147888222,0.0296513507445174,0.0942260086468478,0.0296513507445174,0.0942260086468478,2.55369106825306,59.9425,1.0,0.6866,0.0501,0.1462,1.0,1.0
1350.0896,84.4795,0.250059,2.4435999,3.2542,B,TAF,0.6779490288370665,2.430127058841372,0.0396733469266968,0.0342172413038732,0.0977749627573481,0.0342172413038732,0.0977749627573481,2.6001384146735567,59.9467,1.0,0.6807,0.0494,0.1447,1.0,1.0
1350.242,84.3703,0.249549,2.4685,3.2293,B,TAF,0.6765036016550936,2.5071876536946034,0.0394834053363993,0.0265093934755025,0.0899316061306675,0.0265093934755025,0.0899316061306675,2.6417209157502253,59.9509,1.0,0.6818,0.0386,0.134,1.0,1.0
1350.3944,84.943,0.243602,2.4622,3.171,B,TAF,0.6840841524528581,2.488617879079901,0.0132077788243182,0.0220891252301592,0.0862220145226146,0.0220891252301592,0.0862220145226146,2.6005282815496136,59.9552,1.0,0.6841,0.039,0.1348,1.0,1.0
1350.5468,86.6025,0.245891,2.4038999,3.1652,B,TAF,0.7060501452045439,2.293170189581897,-0.0041726532657885,0.0287106128763206,0.0949028139892466,0.0287106128763206,0.0949028139892466,2.4331483784337693,59.9594,1.0,0.6972,0.0617,0.1593,1.0,1.0
1350.6992,84.7334,0.251558,2.4126001,3.2021,B,TAF,0.6813097794002801,2.3326449712525856,0.0411044216708338,0.043919810179505,0.1077926019982812,0.043919810179505,0.1077926019982812,2.5456574061962702,59.9636,1.0,0.6811,0.0628,0.1581,1.0,1.0
1350.8516,83.137,0.249108,2.4281001,3.3141,B,TAF,0.6601790105971521,2.3855545987948426,0.0531025064776223,0.043590359495109,0.105482141738592,0.043590359495109,0.105482141738592,2.589439062330499,59.9679,1.0,0.6648,0.0585,0.1516,1.0,1.0
1351.004,84.7365,0.254921,2.5017,3.418,B,TAF,0.681350812589512,2.612247393191684,0.051618570652377,0.0174184005809706,0.0812950392612373,0.0174184005809706,0.0812950392612373,2.705474155388909,59.9721,1.0,0.6914,0.0244,0.1212,1.0,1.0
1351.1564,85.3098,0.259453,2.4916001000000003,3.5195,B,TAF,0.6889393052948698,2.583736279472516,0.0589088993200057,0.0209004797930833,0.0854885396644773,0.0209004797930833,0.0854885396644773,2.697814110979229,59.9763,1.0,0.6986,0.0288,0.1266,1.0,1.0
1351.3088,84.8286,0.260719,2.4800999000000004,3.6737,B,TAF,0.682569895405077,2.5448237094223027,0.068738082155337,0.0267836345117676,0.0907745622059935,0.0267836345117676,0.0907745622059935,2.687182202909053,59.9806,1.0,0.6932,0.035,0.1321,1.0,1.0
1351.4612,83.6985,0.25897,2.5260999,3.7825,B,TAF,0.6676113124531758,2.6789485257806187,0.0761338805726459,0.0184988043298066,0.0810873648722918,0.0184988043298066,0.0810873648722918,2.777895774223028,59.9848,1.0,0.6848,0.0166,0.1124,1.0,1.0
1351.6136,81.9229,0.255524,2.538,3.8839,B,TAF,0.6441085605821948,2.6972664140052283,0.0845370258004767,0.0199993269289378,0.0803845044835185,0.0199993269289378,0.0803845044835185,2.798323225514375,59.989,1.0,0.6659,0.0139,0.1071,1.0,1.0
1351.766,80.2876,0.250323,2.5247,3.9446,B,TAF,0.6224628914367705,2.6478613447676214,0.0859809201820324,0.0255279474148829,0.0838838434870801,0.0255279474148829,0.0838838434870801,2.76736538727326,59.9933,1.0,0.6453,0.0216,0.1119,1.0,1.0
1351.9184,79.0481,0.239662,2.5315,3.9995,B,TAF,0.6060562340003655,2.6568823193411704,0.0699143392458142,0.0223205133227658,0.0791382852603001,0.0223205133227658,0.0791382852603001,2.756398330830544,59.9975,1.0,0.6278,0.0185,0.1064,1.0,1.0
1352.0708,79.7241,0.230362,2.538,4.0544,B,TAF,0.615004116555436,2.678573872563681,0.039248625388934,0.013052861975469,0.0707094979025411,0.013052861975469,0.0707094979025411,2.7374812637755435,60.0017,1.0,0.6308,0.0124,0.1007,1.0,1.0
1352.2232,80.9774,0.220837,2.5308999,4.0282,B,TAF,0.631593437866486,2.669594079789168,-0.0005990752498868,0.0036387506128868,0.0628506354128698,0.0036387506128868,0.0628506354128698,2.6862491581410075,60.006,1.0,0.6384,0.0111,0.1005,1.0,1.0
1352.3756,82.8487,0.217528,2.5245,4.0071,B,TAF,0.6563629239985916,2.666798492371338,-0.015,-0.0008785638136057,0.0606554603112621,0.0,0.0615340241248679,2.6625479194778805,60.0102,1.0,0.6557,0.0097,0.1015,1.0,1.0
1352.528,85.1753,0.217729,2.5123999,3.9883,B,TAF,0.6871589943427144,2.6494620234291104,-0.015,0.0001803556821317,0.0646015114017611,0.0001803556821317,0.0646015114017611,2.650413501808016,60.0144,1.0,0.6788,0.0107,0.1057,1.0,1.0
1352.6804,86.7128,0.216179,2.5125999,3.9882,B,TAF,0.7075101325504378,2.664024166190287,-0.015,-0.0006011444106926,0.0657279305159108,0.0,0.0663290749266035,2.6606111689086105,60.0187,1.0,0.6942,0.0074,0.1046,1.0,1.0
1352.8328,87.4369,0.21278,2.5085,4.0132,B,TAF,0.7170946913642344,2.6567829701821446,-0.015,-0.0002112128321359,0.0670164144832609,0.0,0.0672276273153969,2.655546963814334,60.0229,1.0,0.6999,0.007,0.105,1.0,1.0
1352.9852,86.7514,0.210223,2.5192002,4.0412,B,TAF,0.7080210619389374,2.687004081388664,-0.015,-0.0018127105940227,0.0645642639627526,0.0,0.0663769745567753,2.676595173632123,60.0271,1.0,0.6924,0.0031,0.1,1.0,1.0
1353.1376,85.4121,0.216177,2.5305,4.0693,B,TAF,0.6902934005395203,2.709923424751793,-0.015,-0.0032056209029522,0.0615093853976277,0.0,0.0647150063005799,2.692406159793378,60.0314,1.0,0.6823,0.002,0.0975,1.0,1.0
1353.29,85.4476,0.221747,2.5432,4.1099,B,TAF,0.690763296738788,2.7513872513097968,-0.015,-0.0040882106360401,0.0606708484332212,0.0,0.0647590590692613,2.728535445816353,60.0356,1.0,0.683,0.0001,0.0956,1.0,1.0
1353.4424,86.0258,0.227636,2.5343,4.1511,B,TAF,0.6984166483561576,2.7295247136173315,-0.015,-0.0041898957935629,0.0612866649898268,0.0,0.0654765607833897,2.705825687024327,60.0398,1.0,0.6946,0.0018,0.099,1.0,1.0
1353.5948,86.3834,0.238833,2.5022,4.1922,B,TAF,0.7031500252817391,2.6258464020404344,-0.015,0.0014380877744351,0.0673584026445981,0.0014380877744351,0.0673584026445981,2.6337611473070264,60.0441,1.0,0.7006,0.0176,0.1157,1.0,1.0
1353.7472,85.8996,0.2387,2.5058,4.3396,B,TAF,0.6967462004590423,2.6340042897548703,-0.015,0.0010220082287524,0.0663419645217876,0.0010220082287524,0.0663419645217876,2.639529737037222,60.0483,1.0,0.6959,0.0169,0.1143,1.0,1.0
1353.8996,83.7789,0.232153,2.5253,4.3958,B,TAF,0.6686755280706723,2.677269659743279,-0.0056845629716631,0.0014089062846301,0.0640972370412556,0.0014089062846301,0.0640972370412556,2.684432449289186,60.0525,1.0,0.6725,0.0109,0.105,1.0,1.0
1354.052,82.6537,0.233853,2.5358,4.4371,B,TAF,0.6537818040307829,2.697820596949874,0.01452658655085,0.004691011509502,0.0659830556373879,0.004691011509502,0.0659830556373879,2.7211408371057524,60.0568,1.0,0.6627,0.0088,0.1015,1.0,1.0
1354.2044,83.3369,0.231571,2.4948999,4.4962,B,TAF,0.6628249894769724,2.583164969522359,-0.0012389598988736,0.0104856907190461,0.0726255334825122,0.0104856907190461,0.0726255334825122,2.633979542333004,60.061,1.0,0.6647,0.0249,0.1179,1.0,1.0
1354.3568,82.6296,0.226446,2.4986001,4.5578,B,TAF,0.6534628040757869,2.590244973906433,-0.0065389269988234,0.008186893930835,0.06944903181294,0.008186893930835,0.06944903181294,2.6287233404062222,60.0653,1.0,0.6552,0.0234,0.1151,1.0,1.0
1354.5092,81.2348,0.219455,2.5157002000000004,4.549,B,TAF,0.6350005162239937,2.6300008025225576,-0.0076580400867446,0.0048576835917932,0.0643889819877925,0.0048576835917932,0.0643889819877925,2.6519866651715853,60.0695,1.0,0.6389,0.0169,0.1064,1.0,1.0
1354.6616,83.8201,0.218009,2.4863999,4.5303,B,TAF,0.6692208723920761,2.560042916743964,-0.015,0.0055362407232359,0.068275697509993,0.0055362407232359,0.068275697509993,2.586597757676537,60.0737,1.0,0.6624,0.0246,0.1173,1.0,1.0
1354.814,87.6402,0.226293,2.475,4.5649,B,TAF,0.7197856743870832,2.539217422932668,-0.015,0.0057445908705511,0.0732244978443401,0.0057445908705511,0.0732244978443401,2.5714329033165875,60.0779,1.0,0.7054,0.0242,0.123,1.0,1.0
1354.9664,90.1765,0.244757,2.5082,4.6772,B,TAF,0.7533574414350499,2.6859690085061847,-0.015,-0.0014851076069304,0.0691421525276054,0.0,0.0706272601345358,2.6758780523536085,60.0822,1.0,0.7437,0.0093,0.1134,1.0,1.0
1355.1188,90.4388,0.266554,2.488,4.7985,B,TAF,0.756829378704569,2.6062688773732794,0.0068417699660338,0.0077699880236849,0.0787227422772383,0.0077699880236849,0.0787227422772383,2.659287808403939,60.0864,1.0,0.7549,0.0224,0.1281,1.0,1.0
1355.2712,89.3798,0.272403,2.4683,4.9197,B,TAF,0.742811911802469,2.5211541507550104,0.04828695977396,0.0211448687341768,0.0907834854656582,0.0211448687341768,0.0907834854656582,2.657419894440804,60.0906,1.0,0.7449,0.0343,0.1386,1.0,1.0
1355.4236,88.598,0.271236,2.4752,5.112,B,TAF,0.732463606208454,2.544192792400554,0.0555951944191568,0.0209852910416521,0.0896537541236946,0.0209852910416521,0.0896537541236946,2.675627350232647,60.0949,1.0,0.7369,0.0324,0.1356,1.0,1.0
1355.576,88.7193,0.277275,2.4652,5.1381,B,TAF,0.7340691951935576,2.5071577257138866,0.0765266050958901,0.026686206367937,0.095505193417333,0.026686206367937,0.095505193417333,2.675271540445505,60.0991,1.0,0.7402,0.038,0.1416,1.0,1.0
1355.7284,89.0444,0.276554,2.4688000000000003,5.0347,B,TAF,0.7383723854578377,2.521857858096897,0.0692727528837982,0.0241126961357848,0.0933351072724571,0.0241126961357848,0.0933351072724571,2.6763580315612074,60.1033,1.0,0.7435,0.0356,0.1397,1.0,1.0
1355.8808,88.9379,0.289407,2.4608000000000003,4.9509,B,TAF,0.7369626968600345,2.4910588151227104,0.1196410384508935,0.0327625616661612,0.1018528144967894,0.0327625616661612,0.1018528144967894,2.70320065085196,60.1076,1.0,0.7479,0.0421,0.1468,1.0,1.0
1356.0332,87.6416,0.289109,2.4421001,4.872,B,TAF,0.7198042055048008,2.4218057866848706,0.1326841044859318,0.0431063788976529,0.110588023163728,0.0431063788976529,0.110588023163728,2.680311206698011,60.1118,1.0,0.7325,0.0527,0.1552,1.0,1.0
